,name,id,birthday,연도,팀,나이,출장,완투,완봉,선발,승,패,세,홀드,이닝,실점,자책,타자,안타,2타,3타,홈런,볼넷,고4,사구,삼진,보크,폭투,ERA,FIP,WHIP,ERA+,FIP+,WAR,WPA
4072,하준호,78517,1989-04-29,2021,KT,32,10,0,0,0,0,0,0,0,12.0,10,9,56,16,1.0,1.0,2,6,0,0,10,0,1,6.75,5.33,1.83,66.5,83.1,-0.11,-0.2
4073,하준호,78517,1989-04-29,2022,KT,33,20,0,0,0,0,1,0,0,16.1,16,15,77,16,2.0,0.0,2,16,0,1,15,0,1,8.27,6.22,1.96,49.8,65.3,-0.32,-0.37
4074,하준호,78517,1989-04-29,2023,KT,34,12,0,0,0,0,1,0,0,13.0,9,7,65,14,1.0,0.0,0,10,2,5,6,0,4,4.85,5.52,1.85,87.1,75.5,0.04,-0.15
4075,김대우,78536,1984-07-26,2009,롯데,25,1,0,0,1,0,1,0,0,1.2,5,5,13,2,,,0,6,0,0,0,0,0,27.0,13.99,4.8,17.7,34.2,-0.2,
4076,김대우,78536,1984-07-26,2010,롯데,26,3,0,0,2,0,2,0,0,7.2,12,12,39,15,,,2,3,0,0,4,0,0,14.09,6.81,2.35,32.8,67.9,-0.26,
4077,김대우,78536,1984-07-26,2018,롯데,34,5,0,0,0,0,0,0,0,3.1,5,5,19,8,2.0,0.0,2,1,0,0,2,0,1,13.5,11.33,2.7,38.6,46.3,-0.1,-0.09
4078,김대우,78536,1984-07-26,2020,롯데,36,46,0,0,1,0,1,0,0,49.1,22,17,216,48,11.0,0.0,1,26,1,2,43,1,5,3.1,3.72,1.5,157.1,128.4,1.15,-0.94
4079,김대우,78536,1984-07-26,2021,롯데,37,39,0,0,0,2,2,0,9,35.1,22,20,160,32,7.0,0.0,4,24,0,4,31,0,5,5.09,5.43,1.59,89.2,82.3,0.12,-0.71
4080,김대우,78536,1984-07-26,2022,롯데,38,10,0,0,0,0,0,0,1,10.0,5,5,43,6,2.0,1.0,0,8,0,0,8,0,4,4.5,4.14,1.4,92.5,99.2,0.12,-0.07
4081,김일엽,78543,1980-02-15,2008,롯데,28,32,0,0,0,2,1,1,5,47.2,20,17,206,45,,,6,21,2,3,18,0,2,3.21,5.42,1.39,125.5,74.4,0.51,
4082,김일엽,78543,1980-02-15,2009,롯데,29,18,0,0,9,0,5,0,0,51.1,45,42,244,66,,,14,27,1,6,27,0,0,7.36,7.55,1.81,65.0,63.4,-0.46,
4083,김일엽,78543,1980-02-15,2010,롯데,30,36,0,0,0,2,1,3,3,44.1,24,24,190,46,,,9,12,1,3,33,0,2,4.87,5.38,1.31,94.9,85.9,0.59,
4084,김일엽,78543,1980-02-15,2011,롯데,31,23,0,0,0,1,0,0,1,28.2,15,15,127,31,,,3,11,0,3,21,0,1,4.71,4.55,1.47,89.1,92.2,0.39,
4085,김일엽,78543,1980-02-15,2012,롯데,32,1,0,0,0,0,0,0,0,0.2,4,3,7,4,,,0,1,0,0,0,0,0,40.5,7.6,7.5,9.5,50.4,-0.12,
4086,김일엽,78543,1980-02-15,2013,한화,33,7,0,0,0,0,0,0,0,6.2,7,7,38,9,,,0,6,0,3,2,0,1,9.45,6.8,2.25,45.9,63.8,-0.07,
4087,김수완,78550,1989-07-20,2010,롯데,21,13,1,1,10,5,2,0,0,63.2,32,28,266,61,,,9,16,1,5,44,0,4,3.96,4.68,1.21,116.9,98.7,1.24,
4088,김수완,78550,1989-07-20,2011,롯데,22,24,0,0,2,0,3,0,1,35.0,29,26,166,46,,,2,17,2,1,29,1,3,6.69,3.65,1.8,62.8,115.0,0.24,
4089,김수완,78550,1989-07-20,2012,롯데,23,24,0,0,0,2,0,0,0,40.2,20,17,168,37,,,3,13,1,1,24,0,2,3.76,3.84,1.23,101.9,99.8,0.66,
4090,김수완,78550,1989-07-20,2013,롯데,24,15,0,0,4,1,0,0,0,50.2,28,23,222,57,,,4,25,0,2,22,0,2,4.09,5.11,1.62,107.0,85.6,0.6,
4091,김수완,78550,1989-07-20,2014,두산,25,2,0,0,0,0,0,0,0,1.1,5,5,12,7,2.0,0.0,0,1,0,0,0,0,0,33.75,6.11,6.0,14.7,85.5,-0.08,-0.03
4092,김수완,78550,1989-07-20,2015,두산,26,9,0,0,2,0,0,0,0,15.1,15,15,80,22,6.0,1.0,4,9,0,3,13,0,0,8.8,7.66,2.02,53.2,59.3,-0.13,-0.21
4093,강승현,78552,1985-10-06,2013,롯데,28,2,0,0,0,0,1,0,0,2.0,3,2,10,3,,,0,1,0,0,2,0,0,9.0,2.85,2.0,48.6,153.4,-0.02,
4094,강승현,78552,1985-10-06,2014,롯데,29,3,0,0,0,0,0,0,0,5.2,19,16,37,18,6.0,0.0,2,2,0,0,3,0,2,25.41,8.44,3.53,21.5,64.6,-0.27,-0.33
4095,강승현,78552,1985-10-06,2016,롯데,31,6,0,0,0,0,0,0,0,8.1,9,9,43,14,4.0,0.0,2,5,0,0,7,0,0,9.72,7.03,2.28,53.8,74.7,-0.06,0.0
4096,강승현,78552,1985-10-06,2017,한화,32,31,0,0,1,0,1,0,1,38.1,26,25,167,42,11.0,1.0,4,15,0,0,40,0,4,5.87,4.18,1.49,85.7,121.2,0.31,-0.76
4097,강승현,78552,1985-10-06,2018,한화,33,2,0,0,0,0,0,0,0,1.2,1,1,8,3,0.0,0.0,1,0,0,0,2,0,2,5.4,9.23,1.8,98.1,59.3,0.02,0.0
4098,코르테스,78551,1973-10-15,2008,롯데,35,13,0,0,0,2,1,8,0,12.2,4,4,51,14,,,1,3,0,0,10,0,1,2.84,3.31,1.34,141.7,121.8,0.45,
4099,매클레리,78574,1974-10-26,2008,롯데,34,19,1,0,17,5,5,0,0,101.2,55,52,450,115,,,5,52,1,4,43,0,5,4.6,4.57,1.64,87.5,88.2,1.17,
4100,리마,78627,1972-09-30,2008,KIA,36,14,0,0,13,3,6,0,1,70.0,47,38,308,72,,,5,31,1,4,28,0,2,4.89,4.74,1.47,83.9,86.5,0.36,
4101,서재응,78640,1977-05-24,2008,KIA,31,16,0,0,14,5,5,0,0,79.1,37,36,346,90,,,7,25,0,4,45,0,1,4.08,4.26,1.45,100.3,96.2,1.43,
4102,서재응,78640,1977-05-24,2009,KIA,32,21,0,0,15,5,4,0,0,79.1,56,54,367,101,,,12,30,1,8,53,0,2,6.13,5.22,1.65,77.0,90.4,0.68,
4103,서재응,78640,1977-05-24,2010,KIA,33,24,0,0,23,9,7,0,0,140.0,53,52,572,134,,,10,29,1,11,68,0,1,3.34,4.08,1.16,136.4,111.8,4.03,
4104,서재응,78640,1977-05-24,2011,KIA,34,30,1,0,22,8,9,2,2,130.1,68,62,562,144,,,7,36,3,11,84,0,3,4.28,3.61,1.38,96.6,114.4,2.61,
4105,서재응,78640,1977-05-24,2012,KIA,35,29,2,2,27,9,8,0,0,160.0,51,46,663,143,,,7,51,5,7,97,0,0,2.59,3.45,1.21,146.1,109.4,4.18,
4106,서재응,78640,1977-05-24,2013,KIA,36,19,0,0,16,5,9,0,0,84.0,69,61,394,116,,,5,33,0,4,36,0,3,6.54,4.59,1.77,65.7,93.6,0.06,
4107,서재응,78640,1977-05-24,2014,KIA,37,16,0,0,1,0,2,0,2,32.1,25,23,152,45,11.0,0.0,6,10,0,3,18,0,0,6.4,6.36,1.7,81.5,82.8,0.26,-0.71
4108,서재응,78640,1977-05-24,2015,KIA,38,9,0,0,9,1,4,0,0,40.0,23,22,174,52,10.0,2.0,5,8,0,5,16,0,1,4.95,5.42,1.5,99.6,90.9,0.48,-0.54
4109,전우엽,78650,1989-06-20,2008,KIA,19,1,0,0,0,0,0,0,0,0.0,3,3,3,3,,,0,0,0,0,0,0,0,,,,,,0.0,
4110,전우엽,78650,1989-06-20,2009,KIA,20,3,0,0,0,0,0,0,0,4.0,0,0,17,4,,,0,1,0,0,4,0,0,0.0,1.94,1.25,,243.5,0.19,
4111,전우엽,78650,1989-06-20,2010,KIA,21,12,0,0,10,2,5,0,0,41.0,29,26,197,47,,,5,23,0,6,37,0,0,5.71,5.19,1.71,79.9,87.9,0.27,
4112,데이비스,78648,1975-06-25,2008,KIA,33,10,0,0,10,2,5,0,0,61.0,29,27,265,61,,,2,31,0,0,42,0,2,3.98,3.72,1.51,102.9,110.1,1.29,
4113,디아즈,78665,1980-07-27,2008,KIA,28,12,0,0,8,0,2,0,0,45.1,18,15,191,43,,,2,19,0,4,23,0,3,2.98,4.23,1.37,137.6,96.9,0.98,
4114,토마스,78726,1977-10-22,2008,한화,31,59,0,0,0,3,6,31,0,63.1,21,20,257,52,,,3,23,4,4,63,0,5,2.84,2.87,1.18,149.2,148.1,2.42,
4115,토마스,78726,1977-10-22,2009,한화,32,45,0,0,0,2,5,13,0,50.0,20,16,203,43,,,2,20,2,1,56,0,3,2.88,2.61,1.26,169.9,187.7,1.91,
4116,윤기호,78730,1988-07-28,2008,한화,20,11,0,0,0,0,0,0,0,5.2,4,4,30,6,,,0,7,1,0,3,0,0,6.35,5.27,2.29,66.8,80.5,0.03,
4117,윤기호,78730,1988-07-28,2009,한화,21,1,0,0,0,0,0,0,0,0.1,0,0,2,0,,,0,1,0,0,1,0,0,0.0,6.19,3.0,,,0.0,
4118,윤기호,78730,1988-07-28,2010,한화,22,1,0,0,0,0,0,0,0,0.0,1,1,2,2,,,0,0,0,0,0,0,0,,,,,,0.0,
4119,윤기호,78730,1988-07-28,2011,한화,23,1,0,0,0,0,0,0,0,2.0,1,1,9,3,,,0,0,0,0,0,0,1,4.5,3.19,1.5,92.9,131.0,0.04,
4120,윤기호,78730,1988-07-28,2014,한화,26,1,0,0,0,0,0,0,0,0.0,2,2,3,3,0.0,1.0,0,0,0,0,0,0,0,,,,,,0.0,-0.02
4121,윤기호,78730,1988-07-28,2015,한화,27,3,0,0,0,0,0,0,0,2.2,2,2,10,2,0.0,0.0,1,1,0,0,0,0,0,6.75,9.62,1.13,73.8,51.4,0.01,0.0
4122,정대훈,78760,1985-03-08,2008,한화,23,2,0,0,0,0,0,0,0,2.2,0,0,11,3,,,0,2,0,0,1,0,1,0.0,4.65,1.88,,91.2,0.09,
4123,정대훈,78760,1985-03-08,2012,한화,27,16,0,0,0,0,0,0,2,10.1,6,6,42,4,,,2,5,0,3,6,0,0,5.23,6.78,0.87,74.8,57.7,-0.02,
4124,정대훈,78760,1985-03-08,2013,한화,28,13,0,0,0,2,0,0,1,15.0,6,6,72,17,,,0,8,0,4,2,1,0,3.6,5.48,1.67,120.5,79.2,0.24,
4125,정대훈,78760,1985-03-08,2014,한화,29,34,0,0,1,3,2,1,0,42.1,38,34,205,64,11.0,4.0,4,14,0,9,14,0,2,7.23,6.05,1.84,75.0,87.4,0.25,-0.56
4126,정대훈,78760,1985-03-08,2015,한화,30,51,0,0,0,1,1,0,2,36.0,21,19,162,44,8.0,1.0,4,14,3,5,12,0,1,4.75,5.73,1.61,104.9,85.9,0.37,-0.34
4127,정대훈,78760,1985-03-08,2016,한화,31,36,0,0,0,1,0,0,0,38.2,24,21,171,47,13.0,0.0,3,10,1,1,26,0,1,4.89,4.23,1.47,107.4,123.6,0.51,-0.59
4128,백청훈,78819,1987-11-19,2020,LG,33,2,0,0,0,0,0,0,0,1.1,3,3,8,4,1.0,0.0,1,0,0,0,0,0,0,20.25,13.31,3.0,22.9,33.1,-0.08,-0.01
4129,김준,78823,1985-10-08,2008,SK,23,1,0,0,0,0,0,0,0,1.0,1,1,7,2,,,0,1,0,1,2,0,0,9.0,5.15,3.0,45.1,78.8,-0.01,
4130,김준,78823,1985-10-08,2012,SK,27,4,0,0,0,0,0,0,0,3.0,0,0,14,4,,,0,1,0,0,3,0,0,0.0,2.1,1.67,,181.1,0.13,
4131,김준,78823,1985-10-08,2013,SK,28,13,0,0,0,1,0,0,0,6.1,2,2,27,6,,,0,2,0,0,1,0,0,2.84,3.98,1.26,152.7,109.0,0.17,
4132,김준,78823,1985-10-08,2014,KIA,29,1,0,0,0,0,0,0,0,0.0,0,0,2,0,0.0,0.0,0,1,0,0,0,0,0,,,,,,0.0,-0.01
4133,김준,78823,1985-10-08,2015,KIA,30,6,0,0,0,0,0,0,0,4.1,2,1,20,6,2.0,0.0,0,2,0,0,1,0,0,2.08,4.54,1.85,237.5,108.2,0.09,-0.05
4134,이상훈,78847,1985-05-10,2011,SK,26,1,0,0,0,0,0,0,1,0.1,0,0,2,0,,,0,0,0,1,0,0,0,0.0,12.19,0.0,,33.7,-0.01,
4135,임성헌,78843,1985-06-22,2008,SK,23,1,0,0,0,0,0,0,0,0.1,0,0,1,0,,,0,0,0,0,0,0,0,0.0,3.15,0.0,,128.8,0.01,
4136,임성헌,78843,1985-06-22,2009,SK,24,16,0,0,0,1,1,0,0,19.0,4,3,79,15,,,1,10,1,0,14,0,1,1.42,3.82,1.32,332.9,123.9,0.63,
4137,임성헌,78843,1985-06-22,2010,SK,25,8,0,0,0,0,0,0,0,8.2,10,10,44,16,,,5,3,0,0,3,0,0,10.38,11.13,2.19,43.8,40.8,-0.25,
4138,얀,78853,1975-06-22,2008,SK,33,17,0,0,2,1,2,6,0,29.1,7,7,118,24,,,1,8,0,0,17,1,2,2.15,3.25,1.09,188.9,124.8,1.09,
4139,레이,78869,1974-11-27,2008,SK,34,5,0,0,4,1,2,0,0,20.1,15,15,98,26,,,1,15,0,0,11,0,2,6.64,4.92,2.02,61.1,82.5,0.01,
4140,쿠비얀,78868,1972-11-15,2008,SK,36,3,0,0,3,1,2,0,0,7.0,10,10,36,8,,,1,8,0,0,3,0,1,12.86,7.58,2.29,31.5,53.5,-0.32,
4141,강지광,79130,1990-10-23,2018,SK,28,4,0,0,0,0,0,0,0,3.0,7,7,21,8,2.0,0.0,1,4,0,0,3,0,0,21.0,10.17,4.0,25.0,52.0,-0.19,-0.05
4142,강지광,79130,1990-10-23,2019,SK,29,25,0,0,0,2,4,0,6,27.1,14,12,115,24,5.0,0.0,0,11,1,0,15,0,3,3.95,3.4,1.28,107.7,122.9,0.29,0.46
4143,강지광,79130,1990-10-23,2020,SK,30,6,0,0,0,0,0,0,0,3.2,3,2,20,7,0.0,0.0,1,1,0,0,4,0,0,4.91,5.74,2.18,98.3,86.4,-0.0,-0.24
4144,강지광,79130,1990-10-23,2021,SSG,31,1,0,0,0,0,0,0,0,1.0,4,4,10,3,0.0,0.0,0,4,0,0,1,0,0,36.0,13.33,7.0,12.5,33.5,-0.13,-0.0
4145,최성민,79137,1990-07-31,2009,LG,19,7,0,0,1,0,1,0,0,8.1,8,7,42,10,,,0,10,0,1,5,0,1,7.56,5.95,2.4,63.0,80.1,-0.02,
4146,최성민,79137,1990-07-31,2010,LG,20,8,0,0,6,2,2,0,0,32.2,16,14,142,22,,,1,28,0,3,17,0,3,3.86,5.49,1.53,117.9,82.8,0.48,
4147,최성민,79137,1990-07-31,2011,LG,21,18,0,0,0,2,1,0,1,21.1,8,8,103,18,,,0,23,2,3,12,0,2,3.38,5.44,1.92,121.5,75.4,0.29,
4148,한희,79138,1989-11-11,2009,LG,20,26,0,0,9,1,4,0,0,66.2,48,47,311,74,,,11,36,0,10,45,0,0,6.35,6.05,1.65,75.1,78.7,0.32,
4149,한희,79138,1989-11-11,2010,LG,21,11,0,0,3,0,1,0,0,20.0,18,18,96,23,,,6,11,0,3,17,0,2,8.1,7.59,1.7,56.1,59.9,-0.22,
4150,한희,79138,1989-11-11,2011,LG,22,47,0,0,0,2,1,0,7,67.1,19,17,275,47,,,3,22,1,7,51,0,2,2.27,3.5,1.03,180.5,117.1,1.97,
4151,한희,79138,1989-11-11,2012,LG,23,19,0,0,0,1,1,0,4,20.1,12,12,90,24,,,3,6,1,2,11,0,0,5.31,4.97,1.48,71.9,76.9,0.08,
4152,최동환,79140,1989-09-19,2009,LG,20,38,0,0,0,1,1,1,3,35.2,31,28,179,45,,,6,29,0,5,13,0,0,7.07,7.51,2.08,67.4,63.5,-0.29,
4153,최동환,79140,1989-09-19,2010,LG,21,1,0,0,0,0,0,0,0,0.0,0,0,2,0,,,0,2,0,0,0,0,1,,,,,,0.0,
4154,최동환,79140,1989-09-19,2014,LG,25,1,0,0,0,0,0,0,0,2.1,3,3,12,2,0.0,0.0,1,3,0,0,2,0,0,11.57,11.57,2.14,42.8,41.9,-0.04,-0.01
4155,최동환,79140,1989-09-19,2015,LG,26,17,0,0,0,0,0,0,0,20.2,19,19,101,32,5.0,0.0,7,6,1,2,21,0,2,8.27,7.0,1.84,56.7,63.4,-0.13,-0.15
4156,최동환,79140,1989-09-19,2016,LG,27,26,0,0,0,2,0,1,0,34.2,18,17,151,30,5.0,0.0,2,15,0,4,22,0,5,4.41,4.92,1.3,115.2,103.2,0.56,-0.84
4157,최동환,79140,1989-09-19,2017,LG,28,35,0,0,0,1,2,1,5,38.0,26,24,171,39,7.0,0.0,9,15,0,5,31,1,3,5.68,6.76,1.42,85.2,70.1,0.06,-0.61
4158,최동환,79140,1989-09-19,2018,LG,29,28,0,0,0,1,0,0,1,37.0,19,19,156,33,7.0,0.0,6,11,0,3,28,0,4,4.62,5.56,1.19,109.1,89.5,0.68,-0.01
4159,최동환,79140,1989-09-19,2019,LG,30,18,0,0,0,1,0,0,0,23.0,17,17,107,25,7.0,0.0,4,11,0,2,13,0,1,6.65,6.23,1.57,61.7,64.6,-0.18,-0.3
4160,최동환,79140,1989-09-19,2020,LG,31,54,0,0,0,4,1,0,4,57.0,23,22,228,54,10.0,1.0,6,12,0,2,42,0,3,3.47,4.19,1.16,133.2,109.8,1.28,-0.04
4161,최동환,79140,1989-09-19,2021,LG,32,8,0,0,0,0,0,0,0,5.2,6,6,28,6,1.0,0.0,0,4,0,2,2,0,0,9.53,5.8,1.77,45.3,76.1,-0.16,0.0
4162,최동환,79140,1989-09-19,2022,LG,33,47,0,0,0,0,1,0,0,50.0,23,23,210,45,7.0,1.0,5,17,0,1,30,0,3,4.14,4.52,1.24,96.0,87.5,0.69,0.04
4163,최동환,79140,1989-09-19,2023,LG,34,45,0,0,0,0,0,1,1,42.1,18,15,189,42,11.0,0.0,1,17,2,3,20,0,0,3.19,4.08,1.39,128.0,101.1,0.74,0.18
4164,존슨,79156,1982-07-19,2009,LG,27,5,0,0,5,1,2,0,0,29.0,20,17,136,34,,,2,15,0,3,26,0,4,5.28,4.15,1.69,90.3,114.7,0.45,
4165,배우열,79191,1986-05-19,2009,LG,23,4,0,0,0,0,0,0,1,4.0,4,4,18,5,,,1,2,0,0,3,0,0,9.0,6.44,1.75,52.9,74.0,-0.05,
4166,배우열,79191,1986-05-19,2010,LG,24,4,0,0,0,0,0,0,0,5.0,11,11,30,11,,,2,3,0,1,5,0,0,19.8,8.89,2.8,23.0,51.2,-0.25,
4167,배우열,79191,1986-05-19,2015,KT,29,12,0,0,0,0,0,0,1,16.0,10,10,70,21,2.0,2.0,2,4,0,0,17,0,2,5.63,3.87,1.56,89.3,126.5,0.13,-0.14
4168,배우열,79191,1986-05-19,2016,KT,30,36,0,0,0,1,1,1,4,40.1,21,18,175,47,13.0,1.0,2,18,0,0,29,0,5,4.02,4.34,1.61,130.1,120.5,0.84,-0.68
4169,배우열,79191,1986-05-19,2017,KT,31,26,0,0,0,0,2,0,3,34.1,33,33,177,58,18.0,3.0,7,9,0,4,33,0,3,8.65,5.6,1.95,58.6,89.1,-0.22,-0.6
4170,배우열,79191,1986-05-19,2018,KT,32,5,0,0,0,0,0,0,0,5.2,2,1,28,7,1.0,0.0,0,3,0,0,9,0,0,1.59,2.25,1.77,333.6,234.8,0.15,0.0
4171,바우어,79199,1977-01-10,2009,LG,32,7,0,0,6,2,2,0,0,27.1,24,24,129,31,,,5,18,0,2,15,1,2,7.9,6.66,1.79,60.3,71.5,-0.14,
4172,성영훈,79222,1990-06-24,2009,두산,19,9,0,0,0,2,0,0,0,10.2,6,4,45,10,,,0,4,0,0,7,0,1,3.38,3.0,1.31,140.8,158.3,0.27,
4173,성영훈,79222,1990-06-24,2010,두산,20,15,0,0,0,0,1,0,0,16.1,10,9,75,19,,,0,4,0,3,12,0,2,4.96,3.1,1.41,91.7,146.6,0.33,
4174,성영훈,79222,1990-06-24,2017,두산,27,1,0,0,0,0,0,0,0,1.0,0,0,4,0,0.0,0.0,0,1,0,0,0,0,0,0.0,6.74,1.0,,73.6,0.05,0.01
4175,유희관,79229,1986-06-01,2009,두산,23,16,0,0,0,0,0,0,0,13.1,7,6,61,15,,,1,7,0,0,10,0,0,4.05,4.24,1.65,117.3,112.1,0.26,
4176,유희관,79229,1986-06-01,2010,두산,24,5,0,0,0,0,0,0,0,3.1,4,4,17,5,,,0,1,0,1,1,0,0,10.8,4.49,1.8,42.1,101.4,-0.02,
4177,유희관,79229,1986-06-01,2013,두산,27,41,0,0,18,10,7,1,3,145.1,60,57,612,141,,,7,52,0,7,96,2,2,3.53,3.87,1.33,120.5,109.9,3.51,
4178,유희관,79229,1986-06-01,2014,두산,28,30,1,0,30,12,9,0,0,177.1,98,87,779,202,41.0,6.0,21,51,0,8,112,0,5,4.42,5.13,1.43,112.0,97.5,3.28,-0.22
4179,유희관,79229,1986-06-01,2015,두산,29,30,1,1,30,18,5,0,0,189.2,84,83,786,193,33.0,5.0,23,44,0,4,126,1,4,3.94,4.62,1.25,119.0,100.2,4.4,0.64
4180,유희관,79229,1986-06-01,2016,두산,30,30,0,0,29,15,6,0,0,185.2,95,91,809,212,39.0,3.0,22,58,0,6,102,0,5,4.41,5.27,1.45,115.9,94.9,4.13,-0.36
4181,유희관,79229,1986-06-01,2017,두산,31,30,2,1,29,11,6,0,1,188.2,104,95,822,228,37.0,3.0,20,41,1,10,106,1,5,4.53,4.78,1.43,106.2,100.6,2.33,-1.03
4182,유희관,79229,1986-06-01,2018,두산,32,29,0,0,28,10,10,0,0,141.0,108,105,650,197,41.0,3.0,23,42,0,4,81,0,1,6.7,5.78,1.7,75.4,86.5,-0.53,-2.73
4183,유희관,79229,1986-06-01,2019,두산,33,28,2,0,27,11,8,0,0,166.1,67,60,692,171,37.0,2.0,8,42,3,3,64,0,2,3.25,4.02,1.28,126.5,102.3,3.55,1.7
4184,유희관,79229,1986-06-01,2020,두산,34,27,0,0,27,10,11,0,0,136.1,91,76,622,190,37.0,5.0,14,39,4,3,56,0,1,5.02,4.91,1.68,92.3,94.3,0.15,-2.34
4185,유희관,79229,1986-06-01,2021,두산,35,15,0,0,15,4,7,0,0,63.0,57,54,314,107,14.0,3.0,10,24,0,3,23,0,0,7.71,5.95,2.08,55.9,71.8,-1.48,-1.98
4186,세데뇨,79230,1983-08-19,2009,두산,26,28,0,0,15,4,7,0,1,71.0,50,45,350,105,,,5,48,1,2,41,0,2,5.7,5.02,2.16,83.3,94.7,0.7,
4187,조승수,79235,1990-06-09,2009,두산,19,3,0,0,0,0,0,0,0,3.2,6,6,19,4,,,1,3,0,1,1,0,0,14.73,9.46,1.91,32.3,50.2,-0.13,
4188,조승수,79235,1990-06-09,2010,두산,20,23,0,0,2,1,2,0,1,36.2,31,28,172,51,,,8,9,0,3,23,0,1,6.87,5.85,1.64,66.2,77.7,-0.04,
4189,조승수,79235,1990-06-09,2011,두산,21,4,0,0,0,0,0,0,0,5.1,6,6,27,7,,,0,2,0,1,4,0,2,10.13,3.38,1.69,40.5,121.2,-0.02,
4190,조승수,79235,1990-06-09,2015,두산,25,1,0,0,0,0,0,0,0,1.0,1,1,6,2,1.0,0.0,1,1,0,0,1,0,0,9.0,17.62,3.0,52.1,24.7,-0.01,-0.1
4191,조승수,79235,1990-06-09,2016,두산,26,7,0,0,0,0,0,0,0,8.1,10,10,46,13,1.0,0.0,2,4,0,4,2,0,1,10.8,9.31,2.04,47.3,53.3,-0.17,-0.16
4192,조승수,79235,1990-06-09,2017,두산,27,1,0,0,0,0,0,0,0,0.0,0,0,2,0,0.0,0.0,0,0,0,2,0,0,0,,,,,,0.0,-0.0
4193,오현택,79293,1985-07-17,2009,두산,24,17,0,0,0,0,0,0,0,30.1,15,15,130,33,,,4,13,0,1,22,0,0,4.45,4.84,1.52,106.7,98.2,0.55,
4194,오현택,79293,1985-07-17,2010,두산,25,12,0,0,0,1,0,0,0,15.1,12,11,69,18,,,2,6,0,0,11,0,0,6.46,4.72,1.57,70.4,96.3,0.11,
4195,오현택,79293,1985-07-17,2013,두산,28,67,0,0,0,5,3,5,7,73.1,23,22,302,65,,,6,19,0,8,65,0,1,2.7,3.74,1.15,157.5,113.6,2.17,
4196,오현택,79293,1985-07-17,2014,두산,29,58,0,0,2,4,3,0,4,66.2,28,27,300,81,20.0,2.0,6,18,1,5,56,0,0,3.65,4.34,1.49,135.7,116.0,1.76,-0.76
4197,오현택,79293,1985-07-17,2015,두산,30,61,0,0,0,1,3,0,13,56.0,33,33,239,59,19.0,0.0,6,16,3,4,45,1,0,5.3,4.31,1.34,88.4,107.7,0.5,-1.49
4198,오현택,79293,1985-07-17,2016,두산,31,20,0,0,0,1,0,0,4,20.2,14,14,91,29,6.0,0.0,3,3,0,2,17,0,0,6.1,4.76,1.55,83.8,104.1,0.04,0.23
4199,오현택,79293,1985-07-17,2018,롯데,33,72,0,0,0,3,2,0,25,64.2,32,27,268,66,9.0,0.0,11,12,0,3,63,1,2,3.76,4.79,1.21,138.8,109.3,1.64,0.11
4200,오현택,79293,1985-07-17,2019,롯데,34,15,0,0,0,1,0,0,0,12.2,9,7,56,15,1.0,0.0,6,2,1,1,8,0,0,4.97,8.77,1.34,84.3,48.3,-0.05,0.23
4201,오현택,79293,1985-07-17,2020,롯데,35,48,0,0,0,3,1,0,7,36.0,15,15,152,37,6.0,1.0,5,8,1,2,17,0,1,3.75,5.17,1.25,129.9,92.9,1.04,0.1
4202,오현택,79293,1985-07-17,2021,롯데,36,20,0,0,0,0,1,0,1,16.1,13,12,87,28,7.0,0.0,2,8,2,1,8,0,0,6.61,5.23,2.2,68.7,85.2,-0.12,-0.8
4203,장영석,79334,1990-05-14,2011,넥센,21,2,0,0,0,0,0,0,0,2.0,4,3,12,2,,,0,4,0,0,0,0,0,13.5,9.19,3.0,30.4,44.7,-0.11,
4204,전인환,79339,1990-06-04,2016,LG,26,5,0,0,0,0,0,0,0,6.1,0,0,26,4,1.0,0.0,0,3,0,1,5,0,1,0.0,4.11,1.11,,126.3,0.29,0.13
4205,전인환,79339,1990-06-04,2018,LG,28,5,0,0,0,0,0,0,0,5.2,3,3,25,7,1.0,0.0,0,3,0,0,4,0,0,4.76,4.01,1.77,105.9,128.7,0.1,-0.0
4206,고원준,79349,1990-06-23,2010,넥센,20,30,0,0,22,5,7,0,0,131.0,64,60,570,123,,,15,61,0,12,87,0,8,4.12,5.12,1.41,110.3,88.8,2.21,
4207,고원준,79349,1990-06-23,2011,롯데,21,36,3,2,22,9,7,2,0,152.2,77,71,670,163,,,15,59,1,6,85,0,10,4.19,4.61,1.45,100.2,91.0,2.34,
4208,고원준,79349,1990-06-23,2012,롯데,22,19,0,0,19,3,7,0,0,95.1,52,45,440,109,,,7,43,0,11,45,1,4,4.25,4.81,1.59,90.2,79.6,0.54,
4209,고원준,79349,1990-06-23,2013,롯데,23,13,0,0,10,1,4,0,0,51.1,37,32,233,64,,,4,22,0,3,26,0,3,5.61,4.81,1.68,77.9,90.9,0.25,
4210,고원준,79349,1990-06-23,2016,"롯데,두산",26,14,0,0,4,1,1,0,1,24.2,15,15,114,31,3.0,0.0,2,11,0,5,21,0,0,5.47,5.09,1.7,94.2,100.7,0.34,-0.06
4211,고원준,79349,1990-06-23,2016,롯데,26,4,0,0,3,0,1,0,0,9.2,6,6,46,14,1.0,0.0,2,3,0,2,6,0,0,5.59,6.79,1.76,93.5,77.3,0.14,-0.17
