name,id,birthday,연도,팀,나이,P,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR*,WPA
용덕한,74223,1981-04-09,2016,NC,35,C,88,116,104,16,22,3,0,2,31,7,0,0,8,1,0,21,5,2,1,0.212,0.272,0.298,0.57,0.262,38.4,-0.16,-0.63
홍마태,74239,1981-05-05,2004,두산,23,,6,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0.333,0.252,39.0,-0.01,
방승재,74242,1981-05-10,2004,두산,23,,10,7,7,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,-137.8,-0.17,
방승재,74242,1981-05-10,2005,두산,24,,6,3,2,5,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0.0,0.333,0.0,0.333,0.241,,0.04,
김혜겸,74246,1985-01-05,2005,두산,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
김혜겸,74246,1985-01-05,2007,두산,22,RF,8,6,5,0,2,0,0,0,2,1,0,0,0,1,0,1,1,0,0,0.4,0.5,0.4,0.9,0.442,180.0,0.07,
송수,74256,1984-03-04,2006,두산,22,,9,10,9,0,2,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0.222,0.3,0.222,0.522,0.264,59.7,-0.0,
유한준,74339,1981-07-01,2005,현대,24,,18,28,26,3,5,1,0,1,9,5,1,0,2,0,0,7,0,0,0,0.192,0.25,0.346,0.596,0.273,59.2,0.02,
유한준,74339,1981-07-01,2006,현대,25,RF,110,295,246,24,60,16,0,3,85,31,5,3,25,8,0,48,5,14,2,0.244,0.331,0.346,0.677,0.307,91.2,0.7,
유한준,74339,1981-07-01,2007,현대,26,CF,112,231,197,21,44,6,0,5,65,35,2,0,22,4,2,23,10,7,1,0.223,0.313,0.33,0.642,0.294,75.3,0.53,
유한준,74339,1981-07-01,2010,넥센,29,RF,131,543,481,52,140,27,0,9,194,79,2,2,49,1,0,81,17,8,4,0.291,0.355,0.403,0.759,0.346,102.6,1.92,
유한준,74339,1981-07-01,2011,넥센,30,RF,121,511,447,64,129,23,2,3,165,54,4,3,52,4,3,63,11,4,4,0.289,0.365,0.369,0.734,0.345,106.8,2.22,
유한준,74339,1981-07-01,2012,넥센,31,RF,74,274,246,22,59,11,1,3,81,25,3,1,19,2,1,36,11,6,1,0.24,0.299,0.329,0.628,0.291,77.1,0.22,
유한준,74339,1981-07-01,2013,넥센,32,RF,97,344,298,37,81,13,0,7,115,40,4,3,37,4,2,48,7,3,2,0.272,0.358,0.386,0.744,0.348,103.8,1.29,
유한준,74339,1981-07-01,2014,넥센,33,RF,122,469,405,71,128,31,0,20,219,91,2,1,46,3,0,53,9,8,7,0.316,0.384,0.541,0.925,0.396,119.9,3.02,2.47
유한준,74339,1981-07-01,2015,넥센,34,RF,139,598,520,103,188,42,1,23,301,116,3,3,67,2,2,71,13,1,8,0.362,0.431,0.579,1.009,0.44,157.6,5.87,4.14
유한준,74339,1981-07-01,2016,KT,35,RF,110,460,408,70,137,22,0,14,201,64,4,1,47,2,1,40,10,0,3,0.336,0.404,0.493,0.897,0.405,128.6,3.29,3.42
유한준,74339,1981-07-01,2017,KT,36,RF,133,497,445,52,136,19,0,13,194,68,0,2,45,2,2,59,10,2,3,0.306,0.37,0.436,0.806,0.359,105.6,1.81,1.32
유한준,74339,1981-07-01,2018,KT,37,RF,121,480,428,59,145,21,1,20,228,83,1,1,47,2,3,53,9,2,1,0.339,0.406,0.533,0.939,0.404,134.5,3.48,2.84
유한준,74339,1981-07-01,2019,KT,38,DH,139,562,501,61,159,19,1,14,222,86,3,0,52,4,1,61,20,0,5,0.317,0.383,0.443,0.826,0.381,133.6,3.46,4.09
유한준,74339,1981-07-01,2020,KT,39,DH,119,428,386,48,108,17,0,11,158,64,0,0,40,0,2,51,9,1,1,0.28,0.347,0.409,0.756,0.345,99.2,0.63,0.83
유한준,74339,1981-07-01,2021,KT,40,DH,104,336,281,30,87,16,0,5,118,42,1,0,44,7,5,34,12,0,4,0.31,0.411,0.42,0.831,0.389,130.5,1.87,1.27
이승주,74346,1984-04-13,2007,현대,23,,9,8,7,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0.0,0.125,0.0,0.125,0.09,-66.3,-0.12,
이승주,74346,1984-04-13,2011,넥센,27,LF,3,12,11,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0.182,0.25,0.182,0.432,0.22,20.9,-0.07,
조평호,74358,1985-08-07,2006,현대,21,,9,9,6,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0.0,0.222,0.0,0.222,0.158,-16.0,-0.08,
조평호,74358,1985-08-07,2007,현대,22,LF,8,6,5,2,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0.0,0.167,0.0,0.167,0.12,-45.5,-0.08,
조평호,74358,1985-08-07,2008,히어로즈,23,1B,14,17,15,1,1,0,0,0,1,1,0,0,1,1,0,4,1,0,0,0.067,0.177,0.067,0.243,0.144,-27.0,-0.21,
조평호,74358,1985-08-07,2011,넥센,26,,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,-129.9,-0.11,
조평호,74358,1985-08-07,2013,NC,28,1B,26,86,79,12,21,6,0,2,33,7,1,0,6,0,1,24,1,1,0,0.266,0.318,0.418,0.735,0.332,93.2,0.19,
조평호,74358,1985-08-07,2014,NC,29,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-134.8,-0.05,-0.05
조평호,74358,1985-08-07,2015,NC,30,,22,22,22,4,8,2,0,1,13,3,0,0,0,0,0,6,1,0,0,0.364,0.364,0.591,0.955,0.416,145.4,0.14,-0.03
조평호,74358,1985-08-07,2016,NC,31,DH,3,7,6,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.167,0.286,0.167,0.452,0.242,24.4,-0.06,-0.3
조평호,74358,1985-08-07,2017,NC,32,3B,29,52,44,4,10,3,0,1,16,4,0,1,6,1,0,13,2,1,0,0.227,0.333,0.364,0.697,0.315,78.2,0.01,-0.48
박건우,74363,1985-04-06,2010,LG,25,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
오주원,74359,1985-03-31,2010,넥센,25,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
오주원,74359,1985-03-31,2012,넥센,27,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
오주원,74359,1985-03-31,2016,넥센,31,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
오주원,74359,1985-03-31,2021,키움,36,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
이정식,74402,1981-11-02,2004,삼성,23,C,32,49,42,6,6,0,0,2,12,5,0,0,5,1,0,14,0,1,0,0.143,0.25,0.286,0.536,0.25,39.5,-0.01,
이정식,74402,1981-11-02,2005,삼성,24,C,59,78,67,7,15,3,0,1,21,4,0,0,6,1,0,13,4,4,0,0.224,0.297,0.313,0.611,0.275,60.3,0.14,
이정식,74402,1981-11-02,2006,삼성,25,C,69,92,83,13,19,5,0,2,30,9,3,0,6,2,0,19,1,1,0,0.229,0.297,0.361,0.658,0.307,90.8,0.62,
이정식,74402,1981-11-02,2007,삼성,26,C,65,73,64,6,10,3,0,3,22,9,0,0,7,1,0,10,1,1,0,0.156,0.25,0.344,0.594,0.274,60.3,0.15,
이정식,74402,1981-11-02,2010,삼성,29,C,50,104,93,12,24,3,0,1,30,7,2,0,6,0,0,22,4,5,0,0.258,0.303,0.323,0.626,0.28,59.2,0.23,
이정식,74402,1981-11-02,2011,삼성,30,C,8,5,5,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0.4,0.4,0.4,0.8,0.382,131.4,0.05,
이정식,74402,1981-11-02,2012,삼성,31,C,46,64,53,4,8,0,0,0,8,1,0,1,7,1,0,19,0,3,0,0.151,0.262,0.151,0.413,0.21,19.5,-0.21,
이정식,74402,1981-11-02,2013,삼성,32,C,11,17,17,3,4,0,0,1,7,4,1,0,0,0,0,4,1,0,0,0.235,0.235,0.412,0.647,0.291,64.9,0.07,
이정식,74402,1981-11-02,2014,삼성,33,C,7,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.2,0.0,0.2,0.149,-38.3,-0.04,-0.08
이정식,74402,1981-11-02,2015,삼성,34,C,5,5,5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.4,0.4,0.4,0.8,0.374,118.7,0.06,-0.07
이정식,74402,1981-11-02,2016,삼성,35,C,7,9,8,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0.0,0.111,0.0,0.111,0.086,-77.7,-0.13,-0.11
로페즈,74430,1974-10-15,2004,삼성,30,DH,22,76,68,6,11,0,0,3,20,8,0,0,6,1,1,20,2,0,1,0.162,0.237,0.294,0.531,0.241,33.4,-0.47,
오리어리,74429,1969-08-04,2004,삼성,35,,63,240,211,30,56,14,2,10,104,28,0,0,23,4,1,37,7,0,2,0.265,0.346,0.493,0.839,0.374,123.3,1.84,
윤성환,74454,1981-10-08,2010,삼성,29,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
박석민,74465,1985-06-22,2004,삼성,19,,23,32,29,2,3,1,0,1,7,3,0,0,2,1,0,7,3,0,0,0.103,0.188,0.241,0.429,0.203,7.9,-0.2,
박석민,74465,1985-06-22,2005,삼성,20,,52,92,81,7,16,3,1,0,21,4,1,0,7,3,0,13,3,0,1,0.198,0.283,0.259,0.542,0.263,52.2,-0.05,
박석민,74465,1985-06-22,2008,삼성,23,3B,126,499,416,65,116,27,1,14,187,64,2,3,61,12,1,84,15,8,2,0.279,0.385,0.45,0.834,0.383,132.4,4.33,
박석민,74465,1985-06-22,2009,삼성,24,3B,97,375,295,63,84,17,0,24,173,62,0,0,54,17,4,66,5,2,7,0.285,0.416,0.586,1.002,0.426,150.1,4.16,
박석민,74465,1985-06-22,2010,삼성,25,3B,112,457,356,58,108,18,0,15,171,64,3,2,76,15,4,84,14,5,5,0.303,0.44,0.48,0.921,0.415,148.8,4.9,
박석민,74465,1985-06-22,2011,삼성,26,3B,128,537,457,74,127,24,3,15,202,86,3,1,59,13,1,105,13,5,3,0.278,0.374,0.442,0.816,0.376,127.6,4.65,
박석민,74465,1985-06-22,2012,삼성,27,3B,127,549,443,79,138,19,3,23,232,91,2,3,72,27,5,83,8,2,5,0.312,0.433,0.524,0.957,0.438,179.9,7.89,
박석민,74465,1985-06-22,2013,삼성,28,3B,117,474,396,61,126,24,0,18,204,76,4,2,54,21,1,73,13,0,2,0.318,0.425,0.515,0.94,0.432,162.0,5.85,
박석민,74465,1985-06-22,2014,삼성,29,3B,110,425,356,77,112,21,0,27,214,72,0,1,54,12,3,62,12,0,3,0.315,0.419,0.601,1.02,0.438,147.7,4.52,2.78
박석민,74465,1985-06-22,2015,삼성,30,3B,135,559,448,90,144,25,0,26,247,116,3,0,83,19,0,97,13,1,8,0.321,0.441,0.551,0.992,0.437,156.8,5.38,5.77
박석민,74465,1985-06-22,2016,NC,31,3B,126,506,427,77,131,20,0,32,247,104,2,0,56,16,2,95,18,2,4,0.307,0.404,0.578,0.982,0.424,144.1,4.78,2.16
박석민,74465,1985-06-22,2017,NC,32,3B,101,382,319,43,78,15,0,14,135,56,1,2,50,13,0,92,17,0,0,0.245,0.369,0.423,0.792,0.359,107.5,1.73,-0.11
박석민,74465,1985-06-22,2018,NC,33,DH,103,375,318,40,81,14,1,16,145,55,1,0,39,15,4,80,11,0,3,0.255,0.36,0.456,0.816,0.354,103.4,0.91,1.51
박석민,74465,1985-06-22,2019,NC,34,3B,112,444,360,49,96,17,1,19,172,74,1,2,65,12,2,69,17,4,3,0.267,0.393,0.478,0.871,0.393,139.3,3.31,1.42
박석민,74465,1985-06-22,2020,NC,35,3B,123,448,356,58,109,15,0,14,166,63,0,1,75,10,2,62,11,2,4,0.306,0.436,0.466,0.902,0.411,142.6,4.06,2.64
박석민,74465,1985-06-22,2021,NC,36,3B,59,205,171,27,44,8,0,10,82,41,0,0,27,2,1,43,8,3,2,0.257,0.361,0.48,0.841,0.377,121.5,1.32,0.01
박석민,74465,1985-06-22,2022,NC,37,3B,16,58,47,3,7,2,0,0,9,2,0,0,9,1,0,8,3,1,0,0.149,0.298,0.191,0.49,0.251,48.2,-0.2,-0.32
박석민,74465,1985-06-22,2023,NC,38,3B,30,107,88,9,17,1,0,1,21,8,0,0,14,3,0,22,4,1,1,0.193,0.321,0.239,0.559,0.282,67.1,-0.08,-0.82
안태영,74460,1985-03-15,2013,넥센,28,1B,12,37,34,3,12,2,0,1,17,3,0,0,1,2,0,14,0,0,0,0.353,0.405,0.5,0.905,0.422,153.7,0.33,
안태영,74460,1985-03-15,2014,넥센,29,DH,41,80,63,12,17,6,0,1,26,9,1,0,7,10,0,21,3,0,0,0.27,0.425,0.413,0.838,0.397,124.3,0.44,0.61
장원준,74513,1985-07-31,2004,롯데,19,P,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-133.3,-0.02,
장원준,74513,1985-07-31,2009,롯데,24,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
장원준,74513,1985-07-31,2014,롯데,29,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.01,-0.1
장원준,74513,1985-07-31,2022,두산,37,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
라이온,74534,1971-11-15,2004,롯데,33,DH,102,438,404,52,121,28,0,12,185,55,3,1,25,5,2,66,5,1,3,0.3,0.346,0.458,0.804,0.363,116.0,1.72,
라이온,74534,1971-11-15,2005,롯데,34,1B,125,534,492,65,132,40,3,11,211,73,7,3,37,2,3,70,11,2,1,0.268,0.321,0.429,0.75,0.338,103.5,1.79,
강민호,74540,1985-08-18,2004,롯데,19,C,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0.0,0.0,-133.3,-0.13,
강민호,74540,1985-08-18,2005,롯데,20,C,104,230,214,20,52,11,2,2,73,18,1,4,5,2,0,56,7,9,0,0.243,0.267,0.341,0.608,0.269,54.6,0.21,
강민호,74540,1985-08-18,2006,롯데,21,C,126,460,410,40,103,20,0,9,150,53,4,1,23,11,2,78,5,14,2,0.251,0.307,0.366,0.673,0.305,89.4,2.63,
강민호,74540,1985-08-18,2007,롯데,22,C,125,474,413,48,112,20,0,14,174,68,1,4,37,4,1,88,10,17,3,0.271,0.335,0.421,0.756,0.337,105.2,3.32,
강민호,74540,1985-08-18,2008,롯데,23,C,122,501,435,51,127,25,1,19,211,82,2,4,49,7,1,77,13,0,10,0.292,0.365,0.485,0.85,0.387,136.5,5.37,
강민호,74540,1985-08-18,2009,롯데,24,C,83,301,262,36,68,13,0,9,108,30,0,0,33,3,1,44,9,0,3,0.26,0.346,0.412,0.758,0.342,94.8,1.8,
강민호,74540,1985-08-18,2010,롯데,25,C,117,465,410,66,125,19,1,23,215,72,2,7,42,8,1,65,16,0,5,0.305,0.376,0.524,0.901,0.4,138.5,5.04,
강민호,74540,1985-08-18,2011,롯데,26,C,124,506,450,63,130,25,2,19,216,66,4,6,47,8,2,81,18,0,1,0.289,0.366,0.48,0.846,0.388,135.2,5.38,
강민호,74540,1985-08-18,2012,롯데,27,C,119,454,400,41,109,21,0,19,187,66,0,1,44,8,2,97,9,0,2,0.273,0.355,0.468,0.822,0.38,139.2,5.0,
강민호,74540,1985-08-18,2013,롯데,28,C,105,405,327,48,77,13,0,11,123,57,4,1,60,11,3,87,5,1,6,0.235,0.366,0.376,0.743,0.351,106.0,3.09,
강민호,74540,1985-08-18,2014,롯데,29,C,98,360,310,37,71,14,2,16,137,40,1,2,33,13,3,92,6,0,4,0.229,0.325,0.442,0.767,0.336,82.7,1.45,-0.4
강민호,74540,1985-08-18,2015,롯데,30,C,123,456,380,63,118,18,1,35,243,86,0,0,60,14,2,112,14,0,2,0.311,0.421,0.639,1.061,0.451,164.9,5.23,4.59
강민호,74540,1985-08-18,2016,롯데,31,C,116,460,381,65,123,26,0,20,209,72,4,0,66,10,4,91,7,0,3,0.323,0.433,0.549,0.981,0.434,147.7,5.0,5.06
강민호,74540,1985-08-18,2017,롯데,32,C,130,515,456,62,130,22,1,22,220,68,0,2,41,15,6,104,15,0,3,0.285,0.361,0.482,0.844,0.367,110.8,3.51,0.96
강민호,74540,1985-08-18,2018,삼성,33,C,129,477,427,46,115,14,0,22,195,71,0,0,29,14,5,96,11,0,7,0.269,0.331,0.457,0.788,0.337,90.2,1.97,-0.83
강민호,74540,1985-08-18,2019,삼성,34,C,112,393,346,36,81,20,0,13,140,45,0,0,33,9,2,76,9,2,3,0.234,0.315,0.405,0.719,0.327,92.2,1.83,0.46
강민호,74540,1985-08-18,2020,삼성,35,C,119,393,355,46,102,14,0,19,173,61,0,0,31,4,2,54,17,0,3,0.287,0.349,0.487,0.836,0.37,113.2,3.02,0.55
강민호,74540,1985-08-18,2021,삼성,36,C,123,462,406,55,118,22,0,18,194,67,0,0,45,4,4,53,18,0,7,0.291,0.362,0.478,0.839,0.38,123.6,3.86,1.49
강민호,74540,1985-08-18,2022,삼성,37,C,130,444,396,38,102,19,1,13,162,66,0,0,41,3,4,58,21,1,3,0.258,0.33,0.409,0.739,0.335,103.6,2.11,0.55
강민호,74540,1985-08-18,2023,삼성,38,C,125,495,434,60,126,19,0,16,193,77,6,1,49,6,4,65,17,1,5,0.29,0.366,0.445,0.811,0.373,124.6,3.8,1.34
최대성,74543,1985-05-17,2012,롯데,27,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
최대성,74543,1985-05-17,2014,롯데,29,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
이정동,74548,1985-07-17,2009,롯데,24,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
김종성,74560,1985-10-03,2004,롯데,19,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
허준혁,74556,1985-12-15,2007,롯데,22,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
허준혁,74556,1985-12-15,2010,롯데,25,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
허준혁,74556,1985-12-15,2011,롯데,26,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
황이갑,74559,1981-05-22,2004,롯데,23,,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-133.3,-0.12,
성민국,74562,1982-02-09,2004,롯데,22,C,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.2,0.0,0.2,0.151,-29.2,-0.04,
박진환,74565,1981-03-10,2004,롯데,23,,23,36,31,2,6,1,0,0,7,4,0,0,1,1,0,6,0,2,1,0.194,0.235,0.226,0.461,0.209,10.2,-0.21,
박진환,74565,1981-03-10,2005,롯데,24,,31,64,61,7,13,5,0,1,21,2,3,2,3,0,0,24,2,0,0,0.213,0.25,0.344,0.594,0.271,56.5,-0.05,
박진환,74565,1981-03-10,2006,롯데,25,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.01,
박진환,74565,1981-03-10,2011,롯데,30,2B,11,26,25,2,2,1,0,0,3,2,0,0,0,0,0,6,0,1,0,0.08,0.08,0.12,0.2,0.088,-66.1,-0.38,
서정호,74564,1981-12-24,2004,롯데,23,,15,37,33,5,7,0,0,2,13,4,2,0,4,0,0,9,1,0,0,0.212,0.297,0.394,0.691,0.317,84.3,0.15,
서정호,74564,1981-12-24,2007,롯데,26,LF,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.317,90.4,0.01,
서정호,74564,1981-12-24,2008,롯데,27,LF,4,7,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,-133.9,-0.17,
서정호,74564,1981-12-24,2009,롯데,28,LF,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,
김주형,74605,1985-12-15,2004,KIA,19,,47,83,74,7,12,2,0,2,20,8,0,1,6,0,0,17,0,0,3,0.162,0.217,0.27,0.487,0.224,22.6,-0.4,
김주형,74605,1985-12-15,2005,KIA,20,,39,114,99,6,17,3,0,0,20,6,0,0,9,4,1,25,3,2,0,0.172,0.268,0.202,0.47,0.229,29.2,-0.45,
김주형,74605,1985-12-15,2006,KIA,21,,34,55,52,8,14,5,0,2,25,6,0,0,2,1,0,17,2,0,0,0.269,0.309,0.481,0.79,0.362,130.1,0.44,
김주형,74605,1985-12-15,2007,KIA,22,1B,36,120,108,14,25,7,0,6,50,16,1,1,5,4,0,30,3,2,1,0.231,0.288,0.463,0.751,0.334,103.0,0.34,
김주형,74605,1985-12-15,2008,KIA,23,3B,62,156,146,10,33,8,0,2,47,12,0,1,5,3,0,30,3,0,2,0.226,0.263,0.322,0.585,0.274,58.2,-0.03,
김주형,74605,1985-12-15,2011,KIA,26,1B,88,300,271,23,54,14,0,9,95,40,1,0,17,4,0,71,6,7,1,0.199,0.256,0.351,0.607,0.275,58.9,-0.66,
김주형,74605,1985-12-15,2012,KIA,27,1B,56,129,117,8,18,2,0,3,29,12,0,0,6,1,0,35,0,3,2,0.154,0.198,0.248,0.446,0.207,16.8,-0.92,
김주형,74605,1985-12-15,2013,KIA,28,1B,81,279,249,27,60,8,0,9,95,34,1,0,23,3,1,54,7,0,4,0.241,0.308,0.382,0.69,0.32,84.8,0.22,
김주형,74605,1985-12-15,2014,KIA,29,1B,64,176,151,16,37,4,0,7,62,26,0,3,17,2,0,19,3,4,2,0.245,0.326,0.411,0.736,0.323,77.4,-0.0,-0.04
김주형,74605,1985-12-15,2015,KIA,30,1B,45,88,83,2,19,3,0,2,28,3,0,0,3,2,0,22,3,0,0,0.229,0.273,0.337,0.61,0.278,51.1,-0.34,-0.77
김주형,74605,1985-12-15,2016,KIA,31,SS,135,387,345,43,97,16,1,19,172,49,1,2,34,6,0,55,9,1,1,0.281,0.355,0.499,0.854,0.376,110.4,2.17,0.05
김주형,74605,1985-12-15,2017,KIA,32,3B,57,116,106,11,18,5,0,0,23,10,0,0,8,1,0,13,5,0,1,0.17,0.233,0.217,0.45,0.215,11.4,-0.79,-0.63
김주형,74605,1985-12-15,2018,KIA,33,3B,6,8,8,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.125,0.125,0.125,0.25,0.115,-54.6,-0.12,-0.04
이동현,74620,1979-11-15,2010,"KIA,한화",31,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
이동현,74620,1979-11-15,2010,KIA,31,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
이동현,74620,1979-11-15,2010,한화,31,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
박근홍,74630,1985-08-22,2014,삼성,29,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
박근홍,74630,1985-08-22,2017,삼성,32,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0
주창훈,74635,1981-12-17,2005,KIA,24,1B,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.333,0.0,0.333,0.251,,0.01,
김성호,74642,1981-04-30,2005,KIA,24,C,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.01,
이상화,74647,1980-09-15,2007,KIA,27,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
이상화,74647,1980-09-15,2011,KIA,31,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
이영수,74650,1981-05-09,2005,KIA,24,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-127.1,-0.04,
이영수,74650,1981-05-09,2008,KIA,27,1B,15,38,32,1,5,0,0,0,5,2,0,0,6,0,0,4,2,0,0,0.156,0.29,0.156,0.446,0.241,35.2,-0.21,
이영수,74650,1981-05-09,2010,KIA,29,DH,42,88,73,9,18,6,0,2,30,13,0,0,10,4,0,11,4,1,0,0.247,0.368,0.411,0.779,0.359,111.4,0.25,
권영근,74704,1981-11-16,2004,한화,23,,5,5,5,1,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.4,0.4,0.6,1.0,0.451,174.1,0.07,
권영근,74704,1981-11-16,2005,한화,24,,7,2,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1.0,0.471,191.5,0.03,
엔젤,74723,1975-02-16,2004,한화,29,,40,156,131,21,36,3,0,9,66,27,2,0,23,2,0,30,4,0,0,0.275,0.391,0.504,0.895,0.405,143.7,1.6,
조문기,74720,1981-04-12,2004,한화,23,C,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.01,
조영민,74726,1981-03-11,2008,SK,27,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
최진행,74729,1985-08-17,2004,한화,19,1B,79,239,209,28,43,10,0,9,80,28,2,0,25,2,0,79,5,1,2,0.206,0.294,0.383,0.677,0.309,79.6,0.11,
최진행,74729,1985-08-17,2005,한화,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.01,
최진행,74729,1985-08-17,2008,한화,23,,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,-122.1,-0.09,
최진행,74729,1985-08-17,2009,한화,24,LF,28,65,55,6,11,3,0,2,20,8,0,0,7,2,0,24,0,0,1,0.2,0.308,0.364,0.671,0.307,71.5,-0.0,
최진행,74729,1985-08-17,2010,한화,25,LF,129,524,464,66,121,22,0,32,239,92,5,4,47,9,1,131,15,2,2,0.261,0.339,0.515,0.854,0.375,121.9,3.11,
최진행,74729,1985-08-17,2011,한화,26,LF,127,511,434,63,120,11,1,19,190,85,3,5,61,13,7,107,9,0,3,0.277,0.38,0.438,0.817,0.378,128.5,3.35,
최진행,74729,1985-08-17,2012,한화,27,LF,120,471,395,59,98,26,0,17,175,55,6,3,66,6,3,109,11,0,4,0.248,0.361,0.443,0.804,0.373,133.3,3.44,
최진행,74729,1985-08-17,2013,한화,28,LF,106,422,367,39,110,27,0,8,161,53,0,0,50,3,1,86,18,1,1,0.3,0.387,0.439,0.826,0.386,129.7,2.76,
